customer_key,segment,signup_year
35116,Consumer,2024
35117,Small Business,2022
35118,Enterprise,2022
35119,Consumer,2021
35120,Small Business,2024
35121,Consumer,2022
35122,Consumer,2021
35123,Small Business,2022
35124,Consumer,2022
35125,Consumer,2020
35126,Small Business,2021
35127,Consumer,2023
35128,Consumer,2024
35129,Consumer,2021
35130,Consumer,2025
35131,Consumer,2025
35132,Consumer,2020
35133,Consumer,2020
35134,Small Business,2023
35135,Small Business,2020
35136,Consumer,2019
35137,Small Business,2024
35138,Consumer,2025
35139,Consumer,2020
35140,Consumer,2020
35141,Consumer,2024
35142,Enterprise,2019
35143,Small Business,2019
35144,Small Business,2024
35145,Consumer,2020
35146,Consumer,2023
35147,Consumer,2021
35148,Consumer,2021
35149,Small Business,2025
35150,Small Business,2023
35151,Small Business,2020
35152,Small Business,2024
35153,Consumer,2020
35154,Small Business,2020
35155,Enterprise,2021
35156,Consumer,2021
35157,Consumer,2025
35158,Consumer,2022
35159,Consumer,2021
35160,Consumer,2023
35161,Small Business,2022
35162,Enterprise,2023
35163,Small Business,2021
35164,Consumer,2022
35165,Consumer,2025
35166,Consumer,2023
35167,Consumer,2019
35168,Consumer,2019
35169,Enterprise,2022
35170,Small Business,2021
35171,Small Business,2022
35172,Consumer,2023
35173,Consumer,2025
35174,Consumer,2021
35175,Consumer,2023
35176,Small Business,2025
35177,Consumer,2020
35178,Consumer,2025
35179,Small Business,2025
35180,Consumer,2021
35181,Consumer,2024
35182,Small Business,2020
35183,Small Business,2019
35184,Small Business,2020
35185,Consumer,2019
35186,Consumer,2022
35187,Consumer,2020
35188,Consumer,2025
35189,Consumer,2022
35190,Consumer,2020
35191,Consumer,2021
35192,Consumer,2021
35193,Consumer,2019
35194,Consumer,2022
35195,Small Business,2019
35196,Consumer,2022
35197,Consumer,2024
35198,Consumer,2023
35199,Consumer,2019
35200,Consumer,2024
35201,Consumer,2022
35202,Consumer,2024
35203,Consumer,2021
35204,Consumer,2022
35205,Consumer,2022
35206,Consumer,2019
35207,Consumer,2022
35208,Consumer,2023
35209,Consumer,2024
35210,Small Business,2023
35211,Consumer,2021
35212,Consumer,2020
35213,Consumer,2024
35214,Consumer,2024
35215,Consumer,2020
35216,Enterprise,2024
35217,Consumer,2024
35218,Consumer,2021
35219,Small Business,2022
35220,Consumer,2025
35221,Consumer,2023
35222,Small Business,2023
35223,Consumer,2025
35224,Consumer,2025
35225,Small Business,2024
35226,Consumer,2024
35227,Small Business,2020
35228,Consumer,2023
35229,Consumer,2021
35230,Consumer,2020
35231,Small Business,2025
35232,Consumer,2021
35233,Consumer,2023
35234,Consumer,2023
35235,Consumer,2023
35236,Consumer,2024
35237,Small Business,2024
35238,Consumer,2025
35239,Consumer,2025
35240,Consumer,2019
35241,Consumer,2021
35242,Consumer,2024
35243,Consumer,2024
35244,Small Business,2020
35245,Consumer,2024
35246,Consumer,2023
35247,Consumer,2022
35248,Consumer,2021
35249,Small Business,2023
35250,Small Business,2022
35251,Consumer,2020
35252,Small Business,2022
35253,Consumer,2022
35254,Consumer,2025
35255,Consumer,2020
35256,Small Business,2023
35257,Consumer,2019
35258,Consumer,2020
35259,Small Business,2024
35260,Consumer,2023
35261,Consumer,2020
35262,Consumer,2023
35263,Consumer,2025
35264,Consumer,2021
35265,Consumer,2024
35266,Consumer,2020
35267,Consumer,2021
35268,Small Business,2025
35269,Small Business,2019
35270,Consumer,2020
35271,Consumer,2019
35272,Consumer,2019
35273,Small Business,2024
35274,Small Business,2023
35275,Small Business,2019
35276,Small Business,2021
35277,Small Business,2024
35278,Consumer,2022
35279,Consumer,2023
35280,Consumer,2020
35281,Consumer,2025
35282,Small Business,2021
35283,Consumer,2025
35284,Consumer,2021
35285,Consumer,2024
35286,Consumer,2022
35287,Consumer,2023
35288,Consumer,2019
35289,Consumer,2024
35290,Consumer,2022
35291,Consumer,2020
35292,Consumer,2023
35293,Consumer,2024
35294,Enterprise,2023
35295,Consumer,2025
35296,Consumer,2020
35297,Small Business,2020
35298,Small Business,2022
35299,Consumer,2021
35300,Consumer,2021
35301,Small Business,2023
35302,Consumer,2019
35303,Small Business,2022
35304,Consumer,2022
35305,Small Business,2019
35306,Small Business,2023
35307,Small Business,2024
35308,Enterprise,2025
35309,Consumer,2025
35310,Consumer,2019
35311,Consumer,2020
35312,Consumer,2021
35313,Consumer,2023
35314,Consumer,2025
35315,Consumer,2020
35316,Consumer,2022
35317,Small Business,2023
35318,Small Business,2025
35319,Consumer,2023
35320,Small Business,2023
35321,Consumer,2025
35322,Consumer,2025
35323,Small Business,2025
35324,Consumer,2024
35325,Consumer,2021
35326,Enterprise,2019
35327,Consumer,2024
35328,Consumer,2024
35329,Consumer,2023
35330,Consumer,2019
35331,Consumer,2025
35332,Small Business,2024
35333,Consumer,2023
35334,Consumer,2021
35335,Consumer,2019
35336,Consumer,2023
35337,Consumer,2021
35338,Enterprise,2019
35339,Small Business,2019
35340,Consumer,2019
35341,Consumer,2020
35342,Small Business,2019
35343,Consumer,2019
35344,Consumer,2021
35345,Consumer,2019
35346,Consumer,2020
35347,Enterprise,2021
35348,Consumer,2019
35349,Consumer,2020
35350,Consumer,2025
35351,Small Business,2021
35352,Consumer,2024
35353,Small Business,2022
35354,Small Business,2022
35355,Small Business,2019
35356,Consumer,2024
35357,Small Business,2020
35358,Consumer,2021
35359,Enterprise,2020
35360,Consumer,2023
35361,Consumer,2023
35362,Consumer,2022
35363,Small Business,2021
35364,Consumer,2019
35365,Consumer,2024
35366,Small Business,2023
35367,Consumer,2023
35368,Consumer,2025
35369,Consumer,2019
35370,Small Business,2020
35371,Consumer,2025
35372,Consumer,2019
35373,Small Business,2021
35374,Small Business,2024
35375,Consumer,2022
35376,Consumer,2020
35377,Consumer,2021
35378,Consumer,2021
35379,Consumer,2020
35380,Small Business,2019
35381,Consumer,2023
35382,Consumer,2019
35383,Consumer,2023
35384,Small Business,2023
35385,Consumer,2025
35386,Consumer,2025
35387,Consumer,2025
35388,Enterprise,2023
35389,Consumer,2019
35390,Consumer,2024
35391,Small Business,2025
35392,Consumer,2020
35393,Consumer,2021
35394,Consumer,2019
35395,Consumer,2021
35396,Consumer,2021
35397,Consumer,2025
35398,Consumer,2020
35399,Small Business,2020
35400,Small Business,2023
35401,Consumer,2024
35402,Consumer,2025
35403,Consumer,2024
35404,Enterprise,2020
35405,Consumer,2023
35406,Consumer,2025
35407,Small Business,2024
35408,Consumer,2022
35409,Consumer,2021
35410,Consumer,2019
35411,Small Business,2021
35412,Small Business,2022
35413,Consumer,2025
35414,Consumer,2022
35415,Small Business,2023
35416,Consumer,2024
35417,Consumer,2022
35418,Small Business,2024
35419,Small Business,2025
35420,Consumer,2023
35421,Consumer,2023
35422,Small Business,2023
35423,Consumer,2025
35424,Consumer,2023
35425,Consumer,2019
35426,Consumer,2020
35427,Consumer,2020
35428,Small Business,2025
35429,Small Business,2019
35430,Consumer,2020
35431,Consumer,2023
35432,Enterprise,2023
35433,Consumer,2019
35434,Consumer,2024
35435,Consumer,2019
35436,Consumer,2019
35437,Consumer,2024
35438,Small Business,2022
35439,Consumer,2022
35440,Consumer,2019
35441,Small Business,2020
35442,Consumer,2020
35443,Consumer,2021
35444,Small Business,2023
35445,Consumer,2021
35446,Consumer,2025
35447,Consumer,2020
35448,Consumer,2021
35449,Consumer,2019
35450,Enterprise,2024
35451,Consumer,2023
35452,Consumer,2022
35453,Small Business,2024
35454,Consumer,2024
35455,Small Business,2021
35456,Small Business,2024
35457,Consumer,2020
35458,Consumer,2023
35459,Consumer,2022
35460,Small Business,2021
35461,Consumer,2023
35462,Small Business,2023
35463,Small Business,2025
35464,Consumer,2023
35465,Enterprise,2021
35466,Consumer,2025
35467,Consumer,2025
35468,Consumer,2022
35469,Consumer,2020
35470,Consumer,2025
35471,Consumer,2023
35472,Consumer,2021
35473,Enterprise,2021
35474,Small Business,2024
35475,Consumer,2023
35476,Enterprise,2023
35477,Small Business,2024
35478,Small Business,2019
35479,Consumer,2021
35480,Consumer,2022
35481,Consumer,2020
35482,Consumer,2024
35483,Consumer,2020
35484,Consumer,2023
35485,Consumer,2022
35486,Consumer,2022
35487,Consumer,2019
35488,Consumer,2024
35489,Consumer,2020
35490,Small Business,2025
35491,Small Business,2025
35492,Small Business,2020
35493,Small Business,2019
35494,Consumer,2020
35495,Consumer,2021
35496,Consumer,2025
35497,Small Business,2019
35498,Consumer,2020
35499,Consumer,2020
35500,Small Business,2024
35501,Consumer,2023
35502,Consumer,2022
35503,Small Business,2024
35504,Consumer,2021
35505,Small Business,2020
35506,Consumer,2024
35507,Consumer,2025
35508,Consumer,2024
35509,Consumer,2019
35510,Consumer,2020
35511,Consumer,2025
35512,Consumer,2019
35513,Consumer,2022
35514,Consumer,2024
35515,Consumer,2025
35516,Consumer,2023
35517,Consumer,2025
35518,Consumer,2019
35519,Enterprise,2021
35520,Consumer,2019
35521,Small Business,2024
35522,Consumer,2023
35523,Consumer,2025
35524,Consumer,2023
35525,Consumer,2023
35526,Small Business,2024
35527,Small Business,2021
35528,Consumer,2025
35529,Consumer,2025
35530,Small Business,2023
35531,Consumer,2021
35532,Consumer,2023
35533,Consumer,2025
35534,Consumer,2022
35535,Consumer,2024
35536,Consumer,2022
35537,Consumer,2022
35538,Consumer,2025
35539,Consumer,2021
35540,Consumer,2019
35541,Consumer,2024
35542,Consumer,2022
35543,Consumer,2019
35544,Consumer,2020
35545,Consumer,2024
35546,Consumer,2024
35547,Consumer,2022
35548,Consumer,2024
35549,Consumer,2025
35550,Consumer,2020
35551,Consumer,2020
35552,Consumer,2024
35553,Consumer,2021
35554,Enterprise,2023
35555,Consumer,2022
35556,Consumer,2025
35557,Consumer,2019
35558,Small Business,2024
35559,Consumer,2025
35560,Consumer,2024
35561,Consumer,2025
35562,Consumer,2019
35563,Small Business,2025
35564,Consumer,2025
35565,Small Business,2025
35566,Enterprise,2024
35567,Consumer,2021
35568,Small Business,2024
35569,Consumer,2019
35570,Consumer,2024
35571,Consumer,2020
35572,Consumer,2024
35573,Consumer,2020
35574,Consumer,2023
35575,Consumer,2019
35576,Consumer,2019
35577,Consumer,2019
35578,Consumer,2022
35579,Consumer,2024
35580,Consumer,2020
35581,Consumer,2020
35582,Enterprise,2021
35583,Enterprise,2020
35584,Consumer,2020
35585,Consumer,2021
35586,Consumer,2023
35587,Consumer,2023
35588,Consumer,2024
35589,Enterprise,2021
35590,Consumer,2025
35591,Consumer,2024
35592,Consumer,2025
35593,Small Business,2024
35594,Small Business,2019
35595,Consumer,2020
35596,Consumer,2024
35597,Small Business,2020
35598,Consumer,2025
35599,Consumer,2020
35600,Consumer,2024
35601,Small Business,2020
35602,Consumer,2019
35603,Consumer,2020
35604,Consumer,2025
35605,Consumer,2022
35606,Consumer,2022
35607,Consumer,2023
35608,Consumer,2023
35609,Consumer,2024
35610,Consumer,2020
35611,Consumer,2019
35612,Consumer,2024
35613,Consumer,2021
35614,Enterprise,2025
35615,Consumer,2023
35616,Consumer,2024
35617,Consumer,2024
35618,Consumer,2020
35619,Consumer,2020
35620,Small Business,2019
35621,Consumer,2020
35622,Consumer,2025
35623,Consumer,2019
35624,Consumer,2025
35625,Consumer,2021
35626,Consumer,2024
35627,Consumer,2025
35628,Consumer,2024
35629,Consumer,2021
35630,Small Business,2019
35631,Consumer,2022
35632,Small Business,2022
35633,Consumer,2020
35634,Small Business,2019
35635,Consumer,2022
35636,Small Business,2021
35637,Consumer,2020
35638,Consumer,2020
35639,Consumer,2022
35640,Small Business,2022
35641,Consumer,2022
35642,Small Business,2023
35643,Small Business,2023
35644,Consumer,2024
35645,Small Business,2025
35646,Consumer,2019
35647,Consumer,2021
35648,Consumer,2025
35649,Small Business,2025
35650,Consumer,2020
35651,Consumer,2020
35652,Consumer,2025
35653,Small Business,2020
35654,Consumer,2022
35655,Consumer,2025
35656,Consumer,2019
35657,Consumer,2025
35658,Consumer,2024
35659,Small Business,2025
35660,Consumer,2019
35661,Consumer,2020
35662,Small Business,2023
35663,Consumer,2021
35664,Small Business,2024
35665,Consumer,2019
35666,Consumer,2022
35667,Consumer,2020
35668,Small Business,2023
35669,Consumer,2023
35670,Consumer,2023
35671,Consumer,2023
35672,Small Business,2019
35673,Consumer,2020
35674,Consumer,2023
35675,Consumer,2020
35676,Consumer,2025
35677,Consumer,2019
35678,Small Business,2021
35679,Consumer,2021
35680,Consumer,2019
35681,Small Business,2025
35682,Enterprise,2020
35683,Small Business,2025
35684,Small Business,2023
35685,Enterprise,2022
35686,Consumer,2025
35687,Small Business,2019
35688,Consumer,2024
35689,Consumer,2024
35690,Consumer,2024
35691,Consumer,2023
35692,Small Business,2021
35693,Small Business,2020
35694,Consumer,2023
35695,Small Business,2022
35696,Small Business,2021
35697,Consumer,2025
35698,Small Business,2019
35699,Consumer,2020
35700,Consumer,2022
35701,Consumer,2025
35702,Small Business,2022
35703,Consumer,2022
35704,Consumer,2024
35705,Consumer,2024
35706,Small Business,2024
35707,Small Business,2023
35708,Consumer,2022
35709,Small Business,2023
35710,Consumer,2022
35711,Consumer,2022
35712,Consumer,2024
35713,Consumer,2023
35714,Consumer,2021
35715,Consumer,2023
35716,Consumer,2021
35717,Enterprise,2024
35718,Small Business,2025
35719,Consumer,2023
35720,Small Business,2024
35721,Enterprise,2020
35722,Consumer,2025
35723,Consumer,2023
35724,Consumer,2025
35725,Small Business,2024
35726,Consumer,2024
35727,Small Business,2019
35728,Consumer,2020
35729,Consumer,2021
35730,Small Business,2022
35731,Consumer,2021
35732,Small Business,2021
35733,Consumer,2022
35734,Consumer,2021
35735,Small Business,2023
35736,Consumer,2024
35737,Consumer,2023
35738,Consumer,2021
35739,Consumer,2025
35740,Consumer,2020
35741,Consumer,2019
35742,Consumer,2021
35743,Consumer,2022
35744,Small Business,2024
35745,Consumer,2023
35746,Consumer,2022
35747,Consumer,2021
35748,Small Business,2019
35749,Consumer,2021
35750,Consumer,2023
35751,Small Business,2024
35752,Small Business,2020
35753,Small Business,2020
35754,Consumer,2019
35755,Consumer,2023
35756,Consumer,2021
35757,Consumer,2025
35758,Consumer,2024
35759,Consumer,2025
35760,Consumer,2019
35761,Consumer,2025
35762,Small Business,2020
35763,Consumer,2023
35764,Small Business,2020
35765,Consumer,2023
35766,Consumer,2024
35767,Enterprise,2022
35768,Consumer,2020
35769,Small Business,2022
35770,Small Business,2023
35771,Enterprise,2024
35772,Consumer,2019
35773,Consumer,2019
35774,Consumer,2024
35775,Small Business,2019
35776,Consumer,2020
35777,Consumer,2025
35778,Enterprise,2022
35779,Consumer,2019
35780,Consumer,2021
35781,Small Business,2025
35782,Consumer,2023
35783,Consumer,2024
35784,Consumer,2020
35785,Consumer,2024
35786,Consumer,2019
35787,Small Business,2020
35788,Consumer,2022
35789,Consumer,2025
35790,Enterprise,2025
35791,Small Business,2021
35792,Consumer,2024
35793,Enterprise,2020
35794,Consumer,2025
35795,Consumer,2019
35796,Small Business,2022
35797,Consumer,2019
35798,Consumer,2022
35799,Small Business,2022
35800,Consumer,2024
35801,Consumer,2023
35802,Small Business,2021
35803,Consumer,2025
35804,Consumer,2019
35805,Consumer,2019
35806,Consumer,2020
35807,Consumer,2022
35808,Small Business,2025
35809,Consumer,2020
35810,Consumer,2024
35811,Consumer,2024
35812,Consumer,2021
35813,Enterprise,2020
35814,Consumer,2024
35815,Consumer,2024
35816,Enterprise,2023
35817,Consumer,2024
35818,Consumer,2022
35819,Consumer,2021
35820,Consumer,2019
35821,Consumer,2022
35822,Consumer,2024
35823,Small Business,2020
35824,Consumer,2021
35825,Consumer,2022
35826,Consumer,2020
35827,Small Business,2025
35828,Small Business,2022
35829,Consumer,2021
35830,Consumer,2020
35831,Consumer,2025
35832,Small Business,2024
35833,Small Business,2023
35834,Consumer,2021
35835,Consumer,2019
35836,Small Business,2024
35837,Small Business,2019
35838,Consumer,2022
35839,Consumer,2023
35840,Consumer,2022
35841,Consumer,2023
35842,Small Business,2019
35843,Consumer,2020
35844,Small Business,2019
35845,Consumer,2020
35846,Consumer,2020
35847,Consumer,2025
35848,Consumer,2021
35849,Consumer,2022
35850,Consumer,2020
35851,Small Business,2024
35852,Enterprise,2022
35853,Consumer,2025
35854,Consumer,2023
35855,Small Business,2024
35856,Consumer,2024
35857,Consumer,2019
35858,Small Business,2022
35859,Consumer,2021
35860,Consumer,2021
35861,Consumer,2021
35862,Consumer,2025
35863,Consumer,2025
35864,Consumer,2022
35865,Consumer,2025
35866,Consumer,2020
35867,Consumer,2024
35868,Small Business,2019
35869,Small Business,2020
35870,Small Business,2020
35871,Consumer,2022
35872,Consumer,2023
35873,Consumer,2019
35874,Consumer,2020
35875,Consumer,2025
35876,Consumer,2021
35877,Consumer,2024
35878,Consumer,2019
35879,Small Business,2022
35880,Consumer,2021
35881,Small Business,2024
35882,Enterprise,2023
35883,Small Business,2019
35884,Small Business,2020
35885,Small Business,2022
35886,Consumer,2019
35887,Small Business,2019
35888,Consumer,2024
35889,Enterprise,2019
35890,Consumer,2024
35891,Consumer,2022
35892,Small Business,2025
35893,Small Business,2023
35894,Consumer,2019
35895,Consumer,2023
35896,Consumer,2023
35897,Consumer,2021
35898,Enterprise,2020
35899,Consumer,2021
35900,Small Business,2022
35901,Consumer,2020
35902,Consumer,2024
35903,Consumer,2024
35904,Consumer,2020
35905,Small Business,2024
35906,Consumer,2022
35907,Consumer,2019
35908,Consumer,2020
35909,Enterprise,2025
35910,Consumer,2020
35911,Consumer,2019
35912,Consumer,2024
35913,Consumer,2022
35914,Consumer,2020
35915,Consumer,2024
35916,Consumer,2022
35917,Consumer,2020
35918,Consumer,2023
35919,Consumer,2024
35920,Consumer,2022
35921,Consumer,2024
35922,Small Business,2019
35923,Consumer,2019
35924,Consumer,2019
35925,Consumer,2021
35926,Consumer,2021
35927,Small Business,2025
35928,Consumer,2025
35929,Small Business,2023
35930,Consumer,2025
35931,Consumer,2025
35932,Small Business,2022
35933,Consumer,2020
35934,Consumer,2021
35935,Consumer,2019
35936,Consumer,2023
35937,Small Business,2025
35938,Consumer,2024
35939,Small Business,2020
35940,Enterprise,2023
35941,Consumer,2025
35942,Small Business,2024
35943,Consumer,2019
35944,Enterprise,2019
35945,Consumer,2025
35946,Consumer,2025
